"medicine_name","category","rxcui","source"
"astemizole","RxNav Ingredient","42328","RxNav"
"asterias rubens preparation","RxNav Ingredient","1192621","RxNav"
"astragalus allochrous whole extract","RxNav Ingredient","2375707","RxNav"
"astragalus americanus whole extract","RxNav Ingredient","2592616","RxNav"
"astragalus canadensis root extract","RxNav Ingredient","2532930","RxNav"
"astragalus chinensis seed extract","RxNav Ingredient","1868198","RxNav"
"astragalus chinensis whole extract","RxNav Ingredient","2106824","RxNav"
"astragalus exscapus whole flowering-fruiting extract","RxNav Ingredient","1605083","RxNav"
"astragalus gummifer root extract","RxNav Ingredient","2256948","RxNav"
"astragalus mongholicus root extract","RxNav Ingredient","2001494","RxNav"
"astragalus mongholicus whole extract","RxNav Ingredient","2360134","RxNav"
"astragalus nuttallii leaf extract","RxNav Ingredient","1309768","RxNav"
"astragalus preparation","RxNav Ingredient","319818","RxNav"
"astragalus propinquus root extract","RxNav Ingredient","1309814","RxNav"
"astragalus propinquus root polysaccharides","RxNav Ingredient","2532931","RxNav"
"astragalus root extract","RxNav Ingredient","479542","RxNav"
"astrocaryum aculeatum seed oil","RxNav Ingredient","1655568","RxNav"
"astrocaryum murumuru seed butter extract","RxNav Ingredient","1307542","RxNav"
"astrocaryum vulgare kernel oil","RxNav Ingredient","2465235","RxNav"
"asunaprevir","RxNav Ingredient","1652103","RxNav"
"atazanavir","RxNav Ingredient","343047","RxNav"
"atenolol","RxNav Ingredient","1202","RxNav"
"atezolizumab","RxNav Ingredient","1792776","RxNav"
"atidarsagene autotemcel","RxNav Ingredient","2677916","RxNav"
"atinvicitinib","RxNav Ingredient","2737481","RxNav"
"atipamezole","RxNav Ingredient","18475","RxNav"
"atlantic cod allergenic extract","RxNav Ingredient","900025","RxNav"
"atlantic halibut allergenic extract","RxNav Ingredient","2261370","RxNav"
"atlantic halibut preparation","RxNav Ingredient","2174524","RxNav"
"atlantic mackerel allergenic extract","RxNav Ingredient","2198984","RxNav"
"atlantic rock crab preparation","RxNav Ingredient","1599642","RxNav"
"atlantic salmon allergenic extract","RxNav Ingredient","900031","RxNav"
"atlantic salmon oil","RxNav Ingredient","2644110","RxNav"
"atogepant","RxNav Ingredient","2571813","RxNav"
"atoltivimab","RxNav Ingredient","2461338","RxNav"
"atomoxetine","RxNav Ingredient","38400","RxNav"
"atorvastatin","RxNav Ingredient","83367","RxNav"
"atosiban","RxNav Ingredient","59639","RxNav"
"atovaquone","RxNav Ingredient","60212","RxNav"
"atractylodes japonica root oil","RxNav Ingredient","1305643","RxNav"
"atractylodes lancea root extract","RxNav Ingredient","1307719","RxNav"
"atractylodes lancea whole extract","RxNav Ingredient","2263061","RxNav"
"atractylodes macrocephala root extract","RxNav Ingredient","1372633","RxNav"
"atractylodes macrocephala whole extract","RxNav Ingredient","2263062","RxNav"
"atracurium","RxNav Ingredient","1218","RxNav"
"atrasentan","RxNav Ingredient","2710449","RxNav"
"atriplex polycarpa whole extract","RxNav Ingredient","2590599","RxNav"
"atropa belladona whole extract","RxNav Ingredient","1361461","RxNav"
"atropa belladonna flowering top extract","RxNav Ingredient","1811764","RxNav"
"atropa belladonna fruiting top extract","RxNav Ingredient","1312380","RxNav"
"atropa belladonna root extract","RxNav Ingredient","1353220","RxNav"
"atropa belladonna whole extract","RxNav Ingredient","1363430","RxNav"
"atropine","RxNav Ingredient","1223","RxNav"
"attapulgite","RxNav Ingredient","18516","RxNav"
"auranofin","RxNav Ingredient","1227","RxNav"
"aureobasidium pullulans var. pullutans allergenic extract","RxNav Ingredient","852102","RxNav"
"aurothioglucose","RxNav Ingredient","4980","RxNav"
"aurothiomalate","RxNav Ingredient","42547","RxNav"
"australian pine pollen extract","RxNav Ingredient","852229","RxNav"
"austrian pine pollen extract","RxNav Ingredient","900750","RxNav"
"avacincaptad pegol","RxNav Ingredient","2645108","RxNav"
"avacopan","RxNav Ingredient","2572100","RxNav"
"avalglucosidase alfa","RxNav Ingredient","2565814","RxNav"
"avanafil","RxNav Ingredient","1291301","RxNav"
"avapritinib","RxNav Ingredient","2272107","RxNav"
"avatrombopag","RxNav Ingredient","2045726","RxNav"
"avelumab","RxNav Ingredient","1875534","RxNav"
"avena sativa flowering top extract","RxNav Ingredient","1309702","RxNav"
"avena sativa leaf extract","RxNav Ingredient","1307606","RxNav"
"avena sativa whole extract","RxNav Ingredient","1314244","RxNav"
"avens extract","RxNav Ingredient","1313319","RxNav"
"averrhoa carambola leaf extract","RxNav Ingredient","1307642","RxNav"
"avibactam","RxNav Ingredient","1603834","RxNav"
"avicularia avicularia preparation","RxNav Ingredient","1426667","RxNav"
"avilamycin","RxNav Ingredient","1661561","RxNav"
"aviscumine","RxNav Ingredient","2591797","RxNav"
"avobenzone","RxNav Ingredient","45045","RxNav"
"avocado allergenic extract","RxNav Ingredient","895582","RxNav"
"avocado oil","RxNav Ingredient","1311611","RxNav"
"avotermin","RxNav Ingredient","1427086","RxNav"
"avutometinib","RxNav Ingredient","2714515","RxNav"
"axatilimab","RxNav Ingredient","2691526","RxNav"
"axicabtagene ciloleucel","RxNav Ingredient","1987398","RxNav"
"axitinib","RxNav Ingredient","1242999","RxNav"
"azacitidine","RxNav Ingredient","1251","RxNav"
"azadirachta indica bark extract","RxNav Ingredient","1307661","RxNav"
"azadirachta indica flower extract","RxNav Ingredient","1307952","RxNav"
"azadirachta indica leaf extract","RxNav Ingredient","1307640","RxNav"
"azadirachta indica seed extract","RxNav Ingredient","1442504","RxNav"
"azadirachta indica seed oil","RxNav Ingredient","1305648","RxNav"
"azadirachta indica whole extract","RxNav Ingredient","1722379","RxNav"
"azaperone","RxNav Ingredient","2601502","RxNav"
"azatadine","RxNav Ingredient","18600","RxNav"
"azathioprine","RxNav Ingredient","1256","RxNav"
"azelamide monoethanolamine","RxNav Ingredient","1428860","RxNav"
"azelastine","RxNav Ingredient","18603","RxNav"
"azelate","RxNav Ingredient","618278","RxNav"
"azeloyl diglycinate","RxNav Ingredient","1370630","RxNav"
"azficel-t","RxNav Ingredient","1114112","RxNav"
"azidocillin","RxNav Ingredient","18609","RxNav"
"azilsartan","RxNav Ingredient","1091643","RxNav"
"azintamide","RxNav Ingredient","402580","RxNav"
"azithromycin","RxNav Ingredient","18631","RxNav"
"azlocillin","RxNav Ingredient","1266","RxNav"
"azosemide","RxNav Ingredient","18651","RxNav"
"aztreonam","RxNav Ingredient","1272","RxNav"
"azulene","RxNav Ingredient","2675343","RxNav"
"azurite","RxNav Ingredient","2539938","RxNav"
"babassu oil","RxNav Ingredient","1305649","RxNav"
"babassu seed extract","RxNav Ingredient","1539195","RxNav"
"babesia microti preparation","RxNav Ingredient","1435869","RxNav"
"bacampicillin","RxNav Ingredient","18687","RxNav"
"baccharis pilularis whole extract","RxNav Ingredient","2590600","RxNav"
"baccharis sarothroides whole allergenic extract","RxNav Ingredient","2104198","RxNav"
"bacillus amyloliquefaciens","RxNav Ingredient","2359256","RxNav"
"bacillus anthracis","RxNav Ingredient","1595882","RxNav"
"bacillus anthracis immunoserum rabbit","RxNav Ingredient","1322549","RxNav"
"bacillus anthracis strain v770-np1-r antigens","RxNav Ingredient","1368371","RxNav"
"bacillus cereus","RxNav Ingredient","1311112","RxNav"
"bacillus clausii","RxNav Ingredient","2600050","RxNav"
"bacillus coagulans","RxNav Ingredient","1310844","RxNav"
"bacillus firmus","RxNav Ingredient","1316426","RxNav"
"bacillus polyfermenticus","RxNav Ingredient","1372568","RxNav"
"bacillus subtilis","RxNav Ingredient","1311119","RxNav"
"bacillus thuringiensis","RxNav Ingredient","1800077","RxNav"
"bacitracin","RxNav Ingredient","1291","RxNav"
"bacitracin methylene disalicylate","RxNav Ingredient","1363718","RxNav"
"backhousia citriodora leaf extract","RxNav Ingredient","1367123","RxNav"
"backhousia citriodora whole extract","RxNav Ingredient","1591895","RxNav"
"backhousia myrtifolia whole extract","RxNav Ingredient","2665344","RxNav"
"baclofen","RxNav Ingredient","1292","RxNav"
"bacopa monniera leaf extract","RxNav Ingredient","1310126","RxNav"
"bacopa monniera whole extract","RxNav Ingredient","1807125","RxNav"
"bahia grass pollen extract","RxNav Ingredient","852673","RxNav"
"baicalein","RxNav Ingredient","1592893","RxNav"
"baicalin","RxNav Ingredient","1440261","RxNav"
"bakuchiol","RxNav Ingredient","1368134","RxNav"
"balanites roxburghii seed oil","RxNav Ingredient","1310114","RxNav"
"bald cypress pollen extract","RxNav Ingredient","995747","RxNav"
"bald-faced hornet venom protein","RxNav Ingredient","1297525","RxNav"
"ballota foetida extract","RxNav Ingredient","1342491","RxNav"
"baloxavir","RxNav Ingredient","2197842","RxNav"
"baloxavir marboxil","RxNav Ingredient","2099995","RxNav"
"balsalazide","RxNav Ingredient","18747","RxNav"
"balsam fir leefy twig extract","RxNav Ingredient","1306168","RxNav"
"balsam peru oil","RxNav Ingredient","1998858","RxNav"
"balsam poplar pollen extract","RxNav Ingredient","1014762","RxNav"
"bambara groundnut extract","RxNav Ingredient","2621647","RxNav"
"bambermycins","RxNav Ingredient","1367176","RxNav"
"bamboo extract","RxNav Ingredient","1372003","RxNav"
"bambusa arundinacea leaf extract","RxNav Ingredient","1307631","RxNav"
"bambusa arundinacea stem extract","RxNav Ingredient","1306169","RxNav"
"bambusa bambos whole extract","RxNav Ingredient","1485064","RxNav"
"bambusa textilis stem extract","RxNav Ingredient","1366321","RxNav"
"bambusa vulgaris leaf extract","RxNav Ingredient","1309681","RxNav"
"bambusa vulgaris sap extract","RxNav Ingredient","1306170","RxNav"
"bambusa vulgaris stem extract","RxNav Ingredient","1306171","RxNav"
"bambusa vulgaris top extract","RxNav Ingredient","1314332","RxNav"
"bambusa vulgaris whole extract","RxNav Ingredient","1307678","RxNav"
"bambuterol","RxNav Ingredient","18751","RxNav"
"bamethan","RxNav Ingredient","1321","RxNav"
"bamifylline","RxNav Ingredient","18752","RxNav"
"bamipine","RxNav Ingredient","18753","RxNav"
"bamlanivimab","RxNav Ingredient","2463114","RxNav"
"banana allergenic extract","RxNav Ingredient","891830","RxNav"
"banana extract","RxNav Ingredient","285149","RxNav"
"banana fruit allergenic extract","RxNav Ingredient","2102480","RxNav"
"banana peel extract","RxNav Ingredient","2542744","RxNav"
"bancha tea, leaf, twig preparation","RxNav Ingredient","1307787","RxNav"
"baptisia australis root extract","RxNav Ingredient","2470031","RxNav"
"baptisia tinctoria extract","RxNav Ingredient","992917","RxNav"
"baptisia tinctoria root extract","RxNav Ingredient","1309779","RxNav"
"baptisia tinctoria whole extract","RxNav Ingredient","2548899","RxNav"
"barbasco extract","RxNav Ingredient","1370992","RxNav"
"barberry extract","RxNav Ingredient","259404","RxNav"
"barbexaclone","RxNav Ingredient","46795","RxNav"
"barbital","RxNav Ingredient","1325","RxNav"
"baricitinib","RxNav Ingredient","2047232","RxNav"
"barium","RxNav Ingredient","1311067","RxNav"
"barium acetate","RxNav Ingredient","1486501","RxNav"
"barium bromide","RxNav Ingredient","2561243","RxNav"
"barium carbonate","RxNav Ingredient","1305530","RxNav"
"barium cation","RxNav Ingredient","1334548","RxNav"
"barium chloride","RxNav Ingredient","1311065","RxNav"
"barium chromate","RxNav Ingredient","1307797","RxNav"
"barium citrate","RxNav Ingredient","1546208","RxNav"
"barium iodate","RxNav Ingredient","1549555","RxNav"
"barium iodide","RxNav Ingredient","1311072","RxNav"
"barium oxalate","RxNav Ingredient","1603297","RxNav"
"barium oxalosuccinate","RxNav Ingredient","1311090","RxNav"
"barium oxide","RxNav Ingredient","1307801","RxNav"
"barium sulfate","RxNav Ingredient","1331","RxNav"
"barleria prionitis whole extract","RxNav Ingredient","1421432","RxNav"
"barley (whole grain) allergenic extract","RxNav Ingredient","904859","RxNav"
"barley allergenic extract","RxNav Ingredient","862453","RxNav"
"barley bran","RxNav Ingredient","1306942","RxNav"
"barley extract","RxNav Ingredient","1370766","RxNav"
"barley grain","RxNav Ingredient","283541","RxNav"
"barley malt allergenic extract","RxNav Ingredient","1006510","RxNav"
"barley malt syrup","RxNav Ingredient","1306883","RxNav"
"bartonella bacilliformis","RxNav Ingredient","1544930","RxNav"
"bartonella clarridgeiae","RxNav Ingredient","1544931","RxNav"
"bartonella elizabethae","RxNav Ingredient","1544932","RxNav"
"bartonella henselae","RxNav Ingredient","1544933","RxNav"
"bartonella quintana","RxNav Ingredient","1544934","RxNav"
"bartonella vinsonii","RxNav Ingredient","1544935","RxNav"
"bartonella washoensis","RxNav Ingredient","1544936","RxNav"
"basic aluminum carbonate gel","RxNav Ingredient","18789","RxNav"
"basic blue 1","RxNav Ingredient","2263063","RxNav"
"basic fuchsin","RxNav Ingredient","1535513","RxNav"
"basic red 46","RxNav Ingredient","2669797","RxNav"
"basic red 51","RxNav Ingredient","1812082","RxNav"
"basic yellow 57","RxNav Ingredient","1428861","RxNav"
"basic yellow 87","RxNav Ingredient","2669798","RxNav"
"basil allergenic extract","RxNav Ingredient","899355","RxNav"
"basil oil","RxNav Ingredient","1362135","RxNav"
"basiliximab","RxNav Ingredient","196102","RxNav"
"bassia scoparia fruit extract","RxNav Ingredient","1609188","RxNav"
"bassia scoparia whole extract","RxNav Ingredient","2632777","RxNav"
"batilol","RxNav Ingredient","1306190","RxNav"
"baxdrostat","RxNav Ingredient","2743398","RxNav"
"bay leaf allergenic extract","RxNav Ingredient","1010879","RxNav"
"bay leaf extract","RxNav Ingredient","1606480","RxNav"
"bay leaf oil","RxNav Ingredient","1305650","RxNav"
"bay oil (pimenta racemosa)","RxNav Ingredient","1426919","RxNav"
"bazedoxifene","RxNav Ingredient","1441386","RxNav"
"bcg, live, connaught strain","RxNav Ingredient","76469","RxNav"
"bcg, live, montreal strain","RxNav Ingredient","314513","RxNav"
"bcg, live, tice strain","RxNav Ingredient","221050","RxNav"
"beach strawberry extract","RxNav Ingredient","1306191","RxNav"
"bean extract","RxNav Ingredient","1370773","RxNav"
"bean pod extract","RxNav Ingredient","283805","RxNav"
"bean sprout extract","RxNav Ingredient","1668219","RxNav"
"bearberry preparation","RxNav Ingredient","266364","RxNav"
"bebtelovimab","RxNav Ingredient","2592360","RxNav"
"becaplermin","RxNav Ingredient","115238","RxNav"
"beckwithia glacialis whole extract","RxNav Ingredient","2539174","RxNav"
"beclamide","RxNav Ingredient","18846","RxNav"
"beclomethasone","RxNav Ingredient","1347","RxNav"
"bedaquiline","RxNav Ingredient","1364504","RxNav"
"bedinvetmab","RxNav Ingredient","2642275","RxNav"
"bee pollen","RxNav Ingredient","253157","RxNav"
"beech pollen extract","RxNav Ingredient","852419","RxNav"
"beef allergenic extract","RxNav Ingredient","892599","RxNav"
"beef heart preparation","RxNav Ingredient","1313322","RxNav"
"beef kidney preparation","RxNav Ingredient","1311170","RxNav"
"beef liver allergenic extract","RxNav Ingredient","972689","RxNav"
"beef liver preparation","RxNav Ingredient","1330085","RxNav"
"beef lung preparation","RxNav Ingredient","1370464","RxNav"
"beef tallow preparation","RxNav Ingredient","1368135","RxNav"
"beef tongue preparation","RxNav Ingredient","1543742","RxNav"
"beeswax","RxNav Ingredient","1356","RxNav"
"beet top extract","RxNav Ingredient","2588215","RxNav"
"beets preparation","RxNav Ingredient","319826","RxNav"
"behenamidopropyl dimethylamine behenate","RxNav Ingredient","1486029","RxNav"
"behenamidopropyltrimonium methosulfate","RxNav Ingredient","1438114","RxNav"
"behenate","RxNav Ingredient","1368204","RxNav"
"beheneth-10","RxNav Ingredient","1307569","RxNav"
"beheneth-20","RxNav Ingredient","1314842","RxNav"
"beheneth-25","RxNav Ingredient","1313735","RxNav"
"beheneth-30","RxNav Ingredient","1998446","RxNav"
"beheneth-5","RxNav Ingredient","1747870","RxNav"
"behenoyl hydroxyproline","RxNav Ingredient","1596136","RxNav"
"behentrimonium","RxNav Ingredient","1370579","RxNav"
"behentrimonium methosulfate","RxNav Ingredient","1314333","RxNav"
"behenyl acrylate polymer","RxNav Ingredient","2593852","RxNav"
"behenyl arachidate","RxNav Ingredient","2695380","RxNav"
"behenyl behenate","RxNav Ingredient","1312543","RxNav"
"behenyl benzoate","RxNav Ingredient","1487511","RxNav"
"behenyl betaine","RxNav Ingredient","2470531","RxNav"
"behenyl erucate","RxNav Ingredient","1540826","RxNav"
"behenyl olivate","RxNav Ingredient","1374847","RxNav"
"behenyl phosphate","RxNav Ingredient","1306192","RxNav"
"belantamab","RxNav Ingredient","2387844","RxNav"
"belantamab mafodotin","RxNav Ingredient","2387834","RxNav"
"belatacept","RxNav Ingredient","1112973","RxNav"
"belimumab","RxNav Ingredient","1092437","RxNav"
"belinostat","RxNav Ingredient","1543543","RxNav"
"belladonna alkaloids","RxNav Ingredient","1359","RxNav"
